translation
"{'cy': 'Iaith fyw: ', 'en': 'A living language:'}"
"{'cy': 'O ran yr iaith, rhaid i ni osgoi gormod o fiwrocratiaeth wrth ein gwaith a sicrhau ein bod yn datblygu mentrau sy’n ennyn diddordeb pobl ar lawr gwlad. Mae hyn yn arbennig o wir mewn cymunedau lle mae’r Gymraeg yn cael ei defnyddio’n naturiol yn rhan o fywyd bob dydd. ', 'en': 'When it comes to the language, we must avoid bureaucratic professionalism and ensure that we are developing initiatives that engage people at a grass-roots level, not least in those communities where Welsh is a language in daily and active use. '}"
"{'cy': 'Rhaid i ni chwilio am leisiau newydd i ddatblygu polisi iaith yn y dyfodol. ', 'en': 'In developing language policy in the future, we have to invite in new voices. '}"
"{'cy': 'Hoffwn i weld cynghrair yr anghonfensiynol yn cymryd rhan yn y gwaith o ddatblygu a monitro’r strategaeth newydd hon.', 'en': 'I want a coalition of the unconventional involved in developing and monitoring the implementation of this new strategy. '}"
"{'cy': 'Cafodd fframwaith ei osod yn sgil datganoli ar gyfer math newydd o ddemocratiaeth, ac atebolrwydd newydd, yng Nghymru. Cafodd hyn ei gadarnhau gan ganlyniad refferendwm 2011. ', 'en': 'Devolution set the framework for a new democracy in Wales, and a new accountability, strengthened by the referendum result in 2011. '}"
"{'cy': 'Dylai lleisiau mwyaf dylanwadol y dyfodol fod yn ymrwymedig i hybu’r drefn agored newydd yn hytrach na chynnal yr hen drefn.', 'en': 'The voices that dominate in the future should be committed to that new openness, not the protection of the old establishment.'}"
"{'cy': 'Eleni, byddwn yn dathlu deng mlynedd ar hugain ers darllediad cyntaf S4C. ', 'en': 'This year will see the thirtieth anniversary of S4C’s first broadcast. '}"
"{'cy': 'Bydd yr achlysur hwn yn ein hatgoffa bod cefnogaeth wleidyddol ac ymgyrchu ar lawr gwlad wedi bod yn hanfodol o’r dechrau’n deg er mwyn hybu a diogelu’r iaith. ', 'en': 'That anniversary should remind us that the promotion and protection of the language has always depended on political support and grass-roots campaigning. '}"
"{'cy': 'Penderfyniad Llywodraeth y Deyrnas Unedig i roi’r gorau i fformiwla cyllido S4C, a osodwyd mewn statud, heb gynnal trafodaeth gyhoeddus effeithiol, yw’r peth mwyaf niweidiol i ddigwydd i’r Gymraeg yn ystod y ddwy flynedd ddiwethaf. ', 'en': 'The most damaging thing to happen to the Welsh language in the last two years was the decision by the UK Government to abandon the funding formula for S4C, set down in statute, without any effective public debate. '}"
"{'cy': 'O ganlyniad, bydd cyllideb yr iaith o leiaf £60 miliwn yn llai dros y pum mlynedd hyd at 2014–15. ', 'en': 'The budgetary loss to the Welsh language in the five years to 2014–15 will be at least £60 million. '}"
"{'cy': 'Yn sgil methiant Awdurdod S4C i fanteisio i’r eithaf ar y pwysau cyhoeddus a gafwyd ar draws y pleidiau yng Nghymru i amddiffyn yr hyn oedd yn rhwymedigaeth statudol ar Lywodraeth y DU, daeth yn amlwg mai sefydliad ydyw sy’n perthyn i’r oes cyn datganoli o ran ei feddylfryd ac sydd wedi methu deall realiti’r sefyllfa yng Nghymru ar ôl datganoli. ', 'en': 'The failure of the S4C Authority to maximise the cross-party public pressure that existed in Wales in defence of what was a statutory obligation on the UK Government demonstrated an institution whose pre-devolution mentality failed to understand the realities of post-devolution Wales. '}"
"{'cy': 'Nid yw darlledu wedi’i ddatganoli, ac nid yw’n bolisi gan Lywodraeth bresennol Cymru i geisio am ddatganoli darlledu. Ar y llaw arall, mae’n amlwg, o ran polisi iaith o leiaf, fod angen i Lywodraeth Cymru edrych yn fanylach ar effaith polisi darlledu ar y Gymraeg. ', 'en': 'While broadcasting is not devolved, and it is not the policy of the present Welsh Government to seek the devolution of broadcasting, it is clear that in terms of language policy at least, the Welsh Government will need to take a closer view of the impact of broadcasting policy on the Welsh language. '}"
"{'cy': 'Rydym o’r farn y bydd arweinwyr newydd Awdurdod S4C, a’r Sianel ei hun, yn ymateb i’r pryderon hyn.', 'en': 'We believe that the new leadership of the S4C Authority and of the Channel itself will be responsive to these concerns.'}"
"{'cy': 'Aeth Llywodraeth newydd Cymru, a gafodd ei hethol ym mis Mai 2011, ati’n ddi-oed i weithredu Mesur y Gymraeg (Cymru) 2011. ', 'en': 'The new Welsh Government elected in May 2011 has moved swiftly to implement the Welsh Language (Wales) Measure 2011. '}"
"{'cy': 'Lai na chwe mis wedi i’r Llywodraeth newydd gael ei sefydlu, roedd swydd Comisiynydd y Gymraeg wedi’i hysbysebu, y cyfweliadau wedi’u cynnal, a’r ymgeisydd llwyddiannus wedi’i benodi. Cyhoeddwyd ar 5 Hydref 2011 mai Meri Huws fydd yn arwain swyddfa’r Comisiynydd o 1 Ebrill 2012 ymlaen. ', 'en': 'Within the first six months, we moved to advertise, interview and appoint the first Welsh Language Commissioner, announcing on 5 October 2011 that Meri Huws would lead the Commissioner’s office from 1 April 2012. '}"
"{'cy': 'Bydd yn hyrwyddwr cadarn a brwdfrydig dros yr iaith, gan weithio gyda sefydliadau i gynyddu nifer y gwasanaethau sydd ar gael drwy gyfrwng y Gymraeg, a chynnig mwy o gyfleoedd i bobl ddefnyddio’r iaith yn eu bywydau bob dydd.', 'en': 'She will be a robust and active champion for the language – and will work with organisations to increase the number of services available in Welsh, providing more opportunities for people to use the language in their day-to-day lives.'}"
"{'cy': 'Bydd y Comisiynydd yn datblygu safonau newydd ar gyfer y Gymraeg a fydd yn gosod dyletswyddau ar amrywiaeth eang o sefydliadau: ', 'en': 'The Commissioner will develop new Welsh language standards, in order to impose duties on a wide range of organisations: '}"
"{'cy': 'i ddarparu gwasanaethau drwy gyfrwng y Gymraeg, i sicrhau bod y Gymraeg yn dod yn rhan annatod o waith datblygu polisïau, ac i ddatblygu strategaethau a fydd yn ceisio cynyddu’r defnydd o’r Gymraeg yn y gweithle.', 'en': 'to provide services in Welsh, to mainstream the language into policy development, and to develop strategies with regard to increasing the use of Welsh at work.'}"
"{'cy': 'Bydd safonau hybu’r Gymraeg yn gosod dyletswyddau ar Lywodraeth Cymru, ac awdurdodau lleol ledled Cymru i annog pobl i wneud mwy o ddefnydd o’r Gymraeg a chefnogi ac annog y cymunedau y maent yn eu gwasanaethu i’w defnyddio. ', 'en': 'Welsh language promotion standards will impose duties on the Welsh Government and local authorities across Wales to promote the use of Welsh more widely and to support and encourage its use within the communities they serve. '}"
"{'cy': 'Iaith fyw: ', 'en': 'A living language: '}"
"{'cy': 'iaith byw3', 'en': 'a language for living3'}"
"{'cy': 'Unwaith eto, hoffwn bwysleisio fy mod yn benderfynol o gyflwyno’r safonau newydd cyn gynted â phosib. Bydd Llywodraeth Cymru yn cydweithio’n agos â’r Comisiynydd i sicrhau bod modd gwneud hynny.', 'en': 'Again, I am determined to make progress as quickly as possible in order to introduce the new standards – and the Welsh Government will work closely with the Commissioner to ensure that this can be done.'}"
"{'cy': 'Bydd y system safonau yn rhoi cyfle i ni ganolbwyntio ar ddarparu gwasanaethau all wneud gwahaniaeth gwirioneddol i’r iaith. ', 'en': 'Through the system of standards, we have an opportunity to focus on the delivery of services that can make a real difference as far as the language is concerned. '}"
"{'cy': 'Rhaid i ni sicrhau bod gwasanaethau a gweithgareddau i blant a phobl ifanc ar gael yn y Gymraeg. ', 'en': 'We need to ensure that services and activities for children and young people are available in Welsh. '}"
"{'cy': 'Mae angen mwy o wasanaethau wyneb yn wyneb drwy gyfrwng y Gymraeg arnon ni. ', 'en': 'We need more face-to-face services in Welsh. '}"
"{'cy': 'Rhaid i ni sicrhau bod mwy o benderfyniadau cyllido yn cael eu gwneud gan gadw mewn cof yr angen am wasanaethau cyfrwng Cymraeg. ', 'en': 'We need to ensure that more and more funding decisions are taken with the need to provide Welsh-language services in mind. '}"
"{'cy': 'Rhaid i ni roi’r gorau i feddwl am y Gymraeg yn nhermau cyfieithu a’i hystyried yn rhan naturiol o fywyd bob dydd yng Nghymru.', 'en': 'We need to move from thinking of Welsh as a translation issue to thinking of Welsh as a normal part of day-to-day life in Wales.'}"
"{'cy': 'Yn sgil diddymu Bwrdd yr Iaith Gymraeg, bydd gan Lywodraeth Cymru rôl ganolog a phwysig iawn i hybu’r defnydd o’r Gymraeg. ', 'en': 'For its part, the Welsh Government will inherit from the Welsh Language Board a central and highly significant role with regard to promoting the use of Welsh. '}"
"{'cy': 'Byddaf am weithio’n agos gyda rhanddeiliaid allweddol, gan gynnwys yr Urdd, y mentrau iaith, awdurdodau lleol ac eraill, a fydd yn gallu cyfrannu at y gwaith sydd o’n blaenau. ', 'en': 'I will want to work closely with key stakeholders who can contribute to this task, including the Urdd, the mentrau iaith, local authorities and others. '}"
"{'cy': 'Gyda’n gilydd, rhaid i ni roi anadl einioes newydd i’r iaith – gan weithio’n galed i sicrhau bod y gwaith sy’n cael ei wneud a’i gefnogi gennym mor effeithiol â phosib.', 'en': 'Together, we need to breathe new life into the language – while working hard to ensure that the work we support and deliver is as effective as possible.'}"
"{'cy': 'Gan fod Llywodraeth Cymru’n Un wedi cyhoeddi Strategaeth Addysg Cyfrwng Cymraeg ym mis Ebrill 2010, nid yw’r strategaeth hon yn edrych yn fanwl iawn ar y system addysg. ', 'en': 'As the One Wales Government published the Welsh-medium Education Strategy only in April 2010, this strategy does not go into significant detail on the education system. '}"
"{'cy': 'Fodd bynnag, dylid ei darllen ar y cyd â’r strategaeth honno. ', 'en': 'However, it should be read alongside that strategy. '}"
"{'cy': 'Ers i’r Strategaeth Addysg Cyfrwng Cymraeg gael ei chyhoeddi, cafodd y Coleg Cymraeg Cenedlaethol ei sefydlu’n ffurfiol. ', 'en': 'Since the Welsh-medium Education Strategy was published, the Coleg Cymraeg Cenedlaethol has been formally established. '}"
"{'cy': 'At hynny, mae Llywodraeth newydd Cymru wedi ymrwymo yn ei maniffesto i wneud Cynlluniau Strategol y Gymraeg mewn Addysg yn statudol. ', 'en': 'In addition, the incoming Welsh Government has a manifesto commitment to set Welsh in Education Strategic Plans on a statutory basis. '}"
"{'cy': 'Ym mis Rhagfyr 2011, derbyniodd Llywodraeth Cymru adroddiadau gan yr awdurdodau lleol yn dweud i ba raddau roedden nhw’n llwyddo i gyrraedd eu targedau o gynyddu nifer y bobl ifanc sy’n dysgu Cymraeg ac sy’n astudio drwy gyfrwng y Gymraeg. ', 'en': 'In December 2011, local authorities reported back to the Welsh Government on how they are progressing against targets to improve the number of young people learning Welsh and studying through the medium of Welsh. '}"
"{'cy': 'Rydym yn benderfynol o sicrhau bod darpariaeth y dyfodol yn cael ei chynllunio’n effeithiol.', 'en': 'We are determined to ensure effective planning of future provision.'}"
"{'cy': '4Iaith fyw: ', 'en': '4A living language: '}"
"{'cy': 'iaith byw', 'en': 'a language for living'}"
"{'cy': 'Wrth i ni edrych i’r dyfodol, rhaid i ni sicrhau bod rhieni/gofalwyr a theuluoedd yn deall yn well sut gall yr iaith fod o fudd i’w plant er mwyn eu galluogi i wneud penderfyniadau, ar sail gwybodaeth, ynghylch magwraeth ac addysg eu plant. ', 'en': 'As we look to the future, we must ensure that parents/carers and families better understand how the language can benefit their children, to enable them to make informed decisions with regard to their upbringing and education. '}"
"{'cy': 'Rhaid i ni sicrhau bod addysg cyfrwng Cymraeg yn cael ei chynllunio a’i darparu yn unol ag ewyllys y rhieni/gofalwyr. ', 'en': 'We need to ensure that Welsh-medium education is planned and provided in accordance with parents/carers’ wishes. '}"
"{'cy': 'Mae angen i ni ddarparu rhagor o gyfleoedd i blant a phobl ifanc fwynhau defnyddio’r Gymraeg y tu allan i’r ysgol, ac annog rhieni/gofalwyr sy’n siarad Cymraeg i’w defnyddio gyda’u plant. ', 'en': 'We need to provide more and more opportunities for children and young people to enjoy using the language beyond the school gates – and we need to encourage Welsh-speaking parents/carers to use the language with their children. '}"
"{'cy': 'Rwy’n benderfynol o fwrw ymlaen ar hyn cyn gynted â phosib er mwyn mynd i’r afael â’r heriau sy’n ein hwynebu.', 'en': 'I am determined to make progress as quickly and effectively as possible to deal with the challenges that lie ahead.'}"
"{'cy': 'Un o’r newidiadau mwyaf ers y strategaeth ddrafft a gyhoeddwyd yn wreiddiol yn 2010 yw’r sylw ychwanegol sy’n cael ei roi i’r cyfryngau newydd. ', 'en': 'One of the significant changes from the draft strategy originally published in 2010 is the additional focus on new media. '}"
"{'cy': 'Drwy gydol yr ugeinfed ganrif, gwelsom fod y cyfryngau darlledu wedi chwarae rôl bwysig, drwy gyfrwng y radio a’r teledu, yn datblygu ac yn diogelu’r Gymraeg. ', 'en': 'Throughout the twentieth century, the broadcast media played an important role in the development and preservation of the Welsh language through both radio and television. '}"
"{'cy': 'Yn yr unfed ganrif ar hugain, mae’r ffaith bod modd defnyddio’r cyfryngau digidol a’r apps Cymraeg nid yn unig yn caniatáu i’r iaith ffynnu ond hefyd yn galluogi siaradwyr Cymraeg i gymryd rhan gyflawn yn yr oes ddigidol sydd ohoni. Maent hefyd yn dangos i bawb fod y Gymraeg yn gyfrwng modern, creadigol, grymus, sy’n gallu addasu.', 'en': 'In the twenty-first century, the existence of Welsh-language digital media content and applications not only allows the Welsh language to flourish, but it also enables Welsh speakers to participate fully as digital citizens and demonstrates to all that the Welsh language is a creative, powerful, adaptive and modern medium.'}"
"{'cy': 'Dylai sicrhau bod modd i siaradwyr Cymraeg ddefnyddio cyfryngau electronig drwy gyfrwng y Gymraeg, os ydynt yn dymuno gwneud hynny, fod yn uchelgais gennym; ni ddylem ddisgwyl llai na hynny. Dylai hynny fod yn bosib at ddibenion diwylliannol, dod o hyd i wybodaeth, adloniant, hamdden, siopa, cynnal trafodion, neu at ddibenion cymunedol neu rwydweithio cymdeithasol.', 'en': 'Our ambition and our expectation should be that Welsh speakers should be able to conduct their lives electronically through the medium of Welsh, should they so desire, whether that be for cultural, informational, entertainment, leisure, retail, transactional, community, or social networking purposes.'}"
"{'cy': 'Mae pethau’n newid yn syfrdanol o gyflym. ', 'en': 'The pace of change is significant and striking. '}"
"{'cy': 'Fis Rhagfyr 2011, cafodd yr e-lyfrau Cymraeg cyntaf eu lansio ar gyfer Kindle; cafodd app ei lansio ar yr iPad ar gyfer cylchgrawn Golwg; a bu Bwrdd yr Iaith Gymraeg yn ymgynghori ar y derminoleg Gymraeg i’w defnyddio ar Twitter – hyn oll mewn mis.', 'en': 'In December 2011 alone, the first Welsh-language e-books became available on the Kindle, the Welsh-language magazine Golwg became available via an iPad app, and the Welsh Language Board consulted on Welsh language terminology for use on Twitter.'}"
"{'cy': 'Mae’n si ˆwr y bydd rhywfaint o’r datblygiadau hyn yn cael eu hysgogi gan y galw ymhlith defnyddwyr a mentrau ar gyfer defnyddwyr. ', 'en': 'It is likely that consumer demand and user initiatives will drive some of these developments. '}"
"{'cy': 'Serch hynny, mae’n debyg y bydd anghysondeb yn y datblygiadau hyn felly mae gan Lywodraeth Cymru rôl bwysig i’w chwarae drwy arwain ar hyn.', 'en': 'However, development is likely to be uneven and there is an important leadership role for Welsh Government.'}"
"{'cy': 'Ansawdd sy’n allweddol yn y maes hwn, fel mewn cynifer o feysydd eraill. ', 'en': 'In this sphere, as in so many others, quality is key. '}"
"{'cy': 'Pam ddylai siaradwyr Cymraeg fodloni ar wasanaethau nad ydynt yn cyrraedd y safon uchaf bosib? ', 'en': 'Why should Welsh speakers settle for services that are not of the highest quality? '}"
"{'cy': 'Pam hefyd ddylai Llywodraeth Cymru roi cymhorthdal i wasanaethau ar gyfer siaradwyr Cymraeg os nad yw’r gwasanaethau hynny o’r un safon â’r gwasanaethau y gallent eu cael drwy gyfrwng y Saesneg? ', 'en': 'And why should the Welsh Government subsidise services for Welsh speakers which are not able to replicate the quality of consumer experience that they could experience through the medium of English? '}"
"{'cy': 'Er enghraifft, os nad yw cwsmeriaid sy’n defnyddio gwefan Cyngor Llyfrau Cymru yn cael gwasanaeth sydd yr un mor foddhaol â’r gwasanaeth sy’n cael ei gynnig gan Amazon, oni fyddai’n well i ni fel Llywodraeth geisio datblygu rhyngwyneb Cymraeg gydag Amazon a fydd yn cynnig profiad o’r safon uchaf, a buddsoddi yn hwnnw? ', 'en': 'If, for example, the Welsh Books Council website does not provide as satisfying a customer experience as that of Amazon, would we as a Government be better seeking to develop with Amazon a Welsh interface that provides the highest quality experience and investing in that instead? '}"
"{'cy': 'Ni ddylai profiad cwsmeriaid o ddefnyddio’r Gymraeg fod yn eilradd ei safon – dylai fod o’r safon uchaf bosib.', 'en': 'The experience of the consumer through the medium of Welsh should be first-rate not second-rate.'}"
"{'cy': 'Ar y llaw arall, cynnwys a grëwyd gan ddefnyddwyr a rhaglenni a luniwyd gan siaradwyr Cymraeg eu hunain sydd y tu ôl i lawer o’r datblygiadau mwyaf cyffrous yn y deunydd digidol Cymraeg sydd ar gael ar-lein. ', 'en': 'Separately, some of the most exciting developments in the digital supply of Welsh materials online have come from user-generated content and applications created by Welsh speakers themselves. '}"
"{'cy': 'Sut mae harneisio’r brwdfrydedd a’r ymrwymiad hwn? ', 'en': 'How do we harness that energy and commitment? '}"
"{'cy': 'Unwaith yn rhagor, mae angen meddwl y tu hwnt i’r sefydliadau confensiynol sydd wedi bod yn weithgar dros y Gymraeg yn ystod y blynyddoedd diwethaf a gwrando ar y lleisiau newydd.', 'en': 'Again, this is a matter of thinking beyond the conventional institutions which have served the Welsh language over recent years and giving space to new voices.'}"
"{'cy': 'Iaith fyw: ', 'en': 'A living language: '}"
"{'cy': 'iaith byw5', 'en': 'a language for living5'}"
"{'cy': 'Rhaid i ni fod yn uchelgeisiol; i fyny bo’r nod. ', 'en': 'We need to think big, have ambition, and aim high. '}"
"{'cy': 'Ni allwn adael dyfodol yr iaith yn nwylo’r sefydliadau hynny sydd eisoes wedi ennill eu plwyf ac sydd wedi datblygu diwydiant ar sail eu hanghenion cyfyng eu hunain yn ystod y blynyddoedd diwethaf. ', 'en': 'We cannot leave the future of the Welsh language to the established institutions who have built an industry around their own small-scale needs over recent years. '}"
"{'cy': 'Dylem fod yn llafar dros y Gymraeg. Dylai Llywodraeth Cymru arwain y ffordd yn hyn o beth, gan gymryd camau i sicrhau bod pobl fwyaf dylanwadol y farchnad yn sicrhau bod y Gymraeg i’w gweld ar bob platfform, ac ym mhob agwedd ar fywyd.', 'en': 'We should shout out for the Welsh language – and Welsh Government should lead the way, intervening with the largest players in the market to ensure a presence for Welsh on all platforms, in every aspect of our lives.'}"
"{'cy': 'Wrth weithio ar y strategaeth newydd hon, mae un ystadegyn wedi bod yn flaenllaw yn fy meddwl i. ', 'en': 'In working on this new strategy, one figure has been at the front of my mind. '}"
"{'cy': 'Mae ein hystadegwyr wedi asesu bod Cymru yn colli rhwng 1,200 a 2,200 o siaradwyr Cymraeg rhugl bob blwyddyn. ', 'en': 'Our statisticians have assessed that between 1,200 and 2,200 fluent Welsh speakers are currently being lost from Wales each year. '}"
"{'cy': 'Dylai’r strategaeth newydd hon, ynghyd â’r Strategaeth Addysg Cyfrwng Cymraeg, fod yn fan cychwyn i wrth-droi’r tueddiad hwnnw.', 'en': 'This new strategy, along with the Welsh-medium Education Strategy, has to begin the process of reversing that trend.'}"
"{'cy': 'Daeth i’r amlwg hefyd, hyd yn oed wrth edrych ar brofiadau ehangach gwledydd eraill, nad oes llawer o dystiolaeth empirig ynglˆyn â’r effaith a gaiff rhaglenni unigol ar gynyddu’r defnydd o’r Gymraeg ac ieithoedd lleiafrifol eraill. ', 'en': 'Additionally, it has become evident that, even looking at wider international experience, there is little empirical evidence in relation to the impact of individual programmes on increasing the use of Welsh and other minority languages. '}"
"{'cy': 'O ganlyniad, mae’n anodd bod yn wrthrychol wrth asesu pa mor effeithiol y bu’r rhaglenni hyn, naill ai’n unigol neu ar y cyd. Mae’n anodd hefyd werthuso’n briodol pa mor debygol y byddai gweithgarwch fel hwn o lwyddo yn y dyfodol. ', 'en': 'This makes it difficult to form an objective assessment of how effectively these have worked, either alone or together, and to evaluate appropriately the likely success of activity of this nature in the future. '}"
"{'cy': 'Gan hynny, mae angen i ni ddatblygu fframwaith gwerthuso cadarn i gyd-fynd â’r strategaeth hon.', 'en': 'We need, therefore, to develop a sound evaluation framework to sit alongside this strategy.'}"
"{'cy': 'Bydd rhai pobl yn ei chael hi’n anodd darllen rhai agweddau penodol ar y strategaeth hon. ', 'en': 'There are aspects of this strategy which will be uncomfortable reading for some. '}"
"{'cy': 'Nid drwy aros yn ein hunfan y mae symud ymlaen fodd bynnag. Mae newid yn anorfod.', 'en': 'But if you pay for what you have always had you will get what you always got.'}"
"{'cy': 'Yr egwyddor o helpu cymunedau Cymraeg eu hiaith i ddatblygu, arloesi, ffynnu a llwyddo sydd wedi bod yn ganolog bob amser i’n ffordd o ymwneud â’r cymunedau hynny. ', 'en': 'The central tenet of our approach to Welsh-speaking communities has always been that we must help them develop, innovate, prosper and succeed. '}"
"{'cy': 'Cafodd yr egwyddor honno ei hategu ym maniffesto Llywodraeth newydd Cymru lle dywedwn ein bod yn ‘cydnabod bod cyswllt anorfod rhwng bywyd yr iaith yn y dyfodol a dyfodol economaidd a chymdeithasol y cymunedau [Cymraeg eu hiaith] hynny.’', 'en': 'It was there again in the manifesto of the incoming Welsh Government where we said that ‘we recognise that the future vitality of the language is inextricably linked to the economic and social future of those [Welsh-speaking] communities.’'}"
"{'cy': 'Drwy’r strategaeth hon rhoddir cyfrifoldeb clir ar holl adrannau Llywodraeth Cymru i arwain ar ddyfodol y Gymraeg. Mae hefyd yn datblygu syniadau sydd â goblygiadau i Lywodraeth Cymru gyfan. ', 'en': 'This strategy sets out a clear responsibility for the whole of the Welsh Government to lead on the future of the Welsh language, and the strategy develops ideas which have implications for the whole Welsh Government. '}"
"{'cy': 'Mae Cabinet Llywodraeth Cymru eisoes wedi cymeradwyo’r strategaeth; gofynnwn yn awr am gefnogaeth y cyhoedd i fynd ati i’w gweithredu.', 'en': 'The strategy was endorsed by the Cabinet of the Welsh Government, and we now seek popular support for its implementation.'}"
"{'cy': 'Leighton Andrews AC', 'en': 'Leighton Andrews AM'}"
"{'cy': '6Iaith fyw: ', 'en': 'A living language: '}"
"{'cy': 'iaith byw', 'en': 'a language for living'}"
"{'cy': 'Y Gweinidog Addysg a Sgiliau', 'en': 'Minister for Education and Skills'}"
"{'cy': 'Cyd-destun', 'en': 'Context'}"
"{'cy': 'Cyd-destun', 'en': 'Context'}"
"{'cy': 'Yn ddiamau, y Gymraeg yw un o ieithoedd lleiafrifol mwyaf cadarn Ewrop. ', 'en': 'There is no doubt that Welsh is one of Europe’s most robust minority languages. '}"
"{'cy': 'Mae ei dylanwad diwylliannol a’i thraddodiadau yr un mor berthnasol heddiw ac mae cenedlaethau newydd yn ei dysgu a’i defnyddio. ', 'en': 'Its cultural influence and traditions remain relevant today and are embraced by new generations learning and using the language. '}"
"{'cy': 'Mae’r ffaith bod yr iaith wedi goroesi ochr yn ochr ag un o’r ieithoedd mwyaf dylanwadol yn y byd yn dyst i ymroddiad siaradwyr Cymraeg. ', 'en': 'It is testament to the commitment of Welsh speakers that it has survived alongside one of the world’s most influential languages. '}"
"{'cy': 'Er hynny, mae sefyllfa’r Gymraeg yn parhau’n fregus.', 'en': 'Nevertheless, the situation of the Welsh language remains fragile.'}"
"{'cy': 'Siaradwyr Cymraeg: ', 'en': 'Welsh speakers: '}"
"{'cy': 'niferoedd, rhuglder a defnydd', 'en': 'numbers, fluency and use'}"
"{'cy': 'Dangosodd canlyniadau Cyfrifiad 2001 fod 20.8 y cant o boblogaeth Cymru yn gallu siarad Cymraeg (582,400 o bobl). ', 'en': 'The results of the 2001 Census showed that 20.8 per cent of the population of Wales was able to speak Welsh (582,400 people). '}"
"{'cy': 'Roedd yn ganran uwch na’r un a nodwyd yng Nghyfrifiad 1991 (18.7 y cant a 508,100 o bobl). ', 'en': 'This was an increase compared to the 1991 Census (18.7 per cent and 508,100 people). '}"
"{'cy': 'Dyma hefyd y cynnydd cyntaf o ran canran yn nifer y siaradwyr Cymraeg i’w gofnodi erioed gan Gyfrifiad, gyda’r cynnydd mwyaf ymysg pobl ifanc 5–16 oed.', 'en': 'It was also the first percentage increase in the numbers of Welsh speakers ever recorded by a Census, with the greatest increase seen among young people aged 5–16.'}"
"{'cy': 'Ffynhonnell: ', 'en': 'Source: '}"
"{'cy': 'Cyfrifiad 2001, tabl CAS146.', 'en': '2001 Census, table CAS146.'}"
"{'cy': 'Hawlfraint y Goron 2009', 'en': 'Crown copyright 2009'}"
"{'cy': 'Trwydded rhif C02W0002635.', 'en': 'Licence number C02W0002635.'}"
"{'cy': 'Ffynhonnell: ', 'en': 'Source: '}"
"{'cy': 'Cyfrifiad 2001, tabl CAS146.', 'en': '2001 Census, table CAS146.'}"
"{'cy': 'Hawlfraint y Goron 2009', 'en': 'Crown copyright 2009'}"
"{'cy': 'Trwydded rhif C02W0002635.', 'en': 'Licence number C02W0002635.'}"
"{'cy': 'o fewn adrannau etholiadol Ffin Awdurdod Lleol', 'en': 'within electoral divisions Local Authority Boundary'}"
"{'cy': 'o fewn adrannau etholiadol Ffin Awdurdod Lleol', 'en': 'within electoral divisions Local Authority Boundary'}"
"{'cy': 'Pobl sy’n gallu siarad Cymraeg (%) 2001', 'en': 'People able to speak Welsh (%) 2001'}"
"{'cy': '70% – 89% ', 'en': '70% – 89% '}"
"{'cy': '50% – 69% ', 'en': '50% – 69%'}"
"{'cy': '30% – 49% ', 'en': ' 30% – 49% '}"
"{'cy': '10% – 29% ', 'en': '10% – 29%'}"
"{'cy': '6% – 9%', 'en': ' 6% – 9%'}"
"{'cy': 'Pobl sy’n gallu siarad Cymraeg (%) 2001', 'en': 'People able to speak Welsh (%) 2001'}"
"{'cy': '70% – 89% ', 'en': '70% – 89% '}"
"{'cy': '50% – 69% ', 'en': '50% – 69% '}"
"{'cy': '30% – 49% ', 'en': '30% – 49%'}"
"{'cy': '10% – 29% ', 'en': ' 10% – 29%'}"
"{'cy': '6% – 9%', 'en': ' 6% – 9%'}"
"{'cy': 'Cyhoeddwyd yn wreiddiol gan Fwrdd yr Iaith Gymraeg', 'en': 'Originally published by the Welsh Language Board'}"
"{'cy': 'Iaith fyw: ', 'en': 'A living language: '}"
"{'cy': 'iaith byw7', 'en': 'a language for living7'}"
"{'cy': 'Eto i gyd, dylid trin y ffigurau hyn yn ofalus. ', 'en': 'But these figures need to be treated with caution. '}"
"{'cy': 'Ymddengys fod dros hanner o’r bobl ifanc hyn yn dysgu Cymraeg fel ail iaith. ', 'en': 'It seems that over half of these young people are learning Welsh as a second language. '}"
"{'cy': 'O’r herwydd, mae’n debygol bod eu hymwneud â’r iaith, ynghyd â lefel eu rhuglder, yn gyfyngedig o’u cymharu â phlant sy’n derbyn addysg cyfrwng Cymraeg.', 'en': 'As such their exposure to the language and their level of fluency is likely to be limited compared to children who receive Welsh-medium education.'}"
"{'cy': 'Nid yn annisgwyl, mae rhuglder a defnydd yn mynd law yn llaw. ', 'en': 'Not unsurprisingly, fluency and use are intrinsically linked. '}"
"{'cy': 'Yn ôl Arolygon Defnydd Iaith 2004–06 a gomisiynwyd gan Fwrdd yr Iaith Gymraeg, ychydig dros hanner (58 y cant) o’r rheini a ddywedodd eu bod yn siarad Cymraeg sy’n eu cyfrif eu hunain yn siaradwyr rhugl. ', 'en': 'According to the Language Use Surveys 2004–06 commissioned by the Welsh Language Board, a little over half (58 per cent) of those who said they speak Welsh count themselves as fluent. '}"
"{'cy': 'O blith y rheini sy’n dweud eu bod yn siaradwyr rhugl, mae’r rhan fwyaf (87 y cant) yn defnyddio’r iaith yn feunyddiol. ', 'en': 'Of those who said they were fluent the vast majority (87 per cent) used the language on a daily basis. '}"
